what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1263972049686
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263972053296
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263972055171
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263972059780
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263972065530
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263972071671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263972071890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263972076311
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976419213
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976426416
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976432588
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976434588
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976434681
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976434681
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976436135
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976436838
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976436838
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263976439510
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263976440447
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976442760
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976445369
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976445603
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976445744
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263976446650
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976449072
