what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976456416
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976459728
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976461494
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263976461556
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976464025
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976466759
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976466963
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976467119
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976468228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263976473431
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263976473837
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976475244
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263976493681
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1263976499290
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976500869
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976501040
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263976503540
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263976506040
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263976508400
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263976512384
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976526025
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976528321
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1263976528368
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1263976531353
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263976532118
