what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263977704865
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263977708928
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977719537
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977719537
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977719584
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977731412
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977734975
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977734990
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977735022
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977740069
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977748115
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977766397
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263977893428
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263978096350
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263978096803
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263978102209
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263978103162
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263978122209
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263978122725
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263978360100
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263978361694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263978385319
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263978388256
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263978405803
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1263978405865
