what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982529397
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982531506
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1263982531569
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263982536225
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982537287
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982537287
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982537334
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982542928
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1263982545694
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982550381
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982552928
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982556631
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982559475
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982563162
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982580787
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982580975
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982581115
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1263982584162
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982586522
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982591709
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982591897
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982592022
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982593194
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1263982607819
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263982609709
