what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1263982726240
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263982726897
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263982727569
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982730615
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982730631
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982730694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982737959
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982740975
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982740975
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982741053
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982745381
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982759694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982759709
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982759756
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982789522
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263982794819
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1263982799928
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263982803194
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263982810944
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1263982817615
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263982822350
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1263982827475
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1263982827662
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1263982828490
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1263982829490
