what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982380647
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1263982382334
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982385522
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982396725
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982397678
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982434490
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982437115
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1263982438037
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982438037
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982438069
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982438115
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982438131
closed,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263982438147
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982438162
closed,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263982438194
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982440022
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982466272
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1263982466303
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982473131
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982478678
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982482865
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982490694
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982490928
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982491037
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263982521975
