what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263981046912
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263981049990
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263981050787
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263981052287
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263981914819
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263981917022
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263981947475
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982016850
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263982034537
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982092834
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982096756
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982098100
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982098194
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1263982125287
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982127131
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982161522
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982161537
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982161615
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982173490
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263982174272
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263982180053
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982215553
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982216662
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263982293631
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263982296100
