what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969444593
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263969445718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969445827
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1263969445905
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969447968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969450780
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263969450968
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263969451327
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263969463827
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263969497718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1263969512999
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969518858
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969520749
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1263969520827
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263969522265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969541858
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969546061
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1263969546124
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969559827
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969561593
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1263969561671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263969563827
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1263969568686
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263969649624
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1263969666702
