what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263969145952
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263969150952
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263969153218
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263969153905
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263969155061
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1263969170640
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1263969171046
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1263969177874
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1263969177874
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969196249
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969197093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969198186
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969241655
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969243577
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969278421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969279046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969279046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969279108
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969292921
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263969426811
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969436030
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1263969441077
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263969441296
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1263969441640
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1263969443311
